,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
816,"Let Me Move You - From the Netflix film ""Work It""",Let Me Move You (From the Netflix film Work It),Sabrina Carpenter,2020-07-24,147070,61,0.624,0.0112,0.628,0.0191,0.0814,-6.582,0.0408,114.556,4
817,Tornado Warnings,emails i can't send,Sabrina Carpenter,2022-07-15,204179,63,0.7,0.171,0.571,0.0,0.0938,-7.713,0.0591,115.036,4
818,Why,Why,Sabrina Carpenter,2017-07-07,171096,61,0.633,0.169,0.557,0.0,0.0671,-4.917,0.203,89.672,4
819,Lonesome,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,187591,63,0.624,0.418,0.345,8.74e-05,0.107,-11.116,0.037,111.185,4
820,Vicious,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,149890,59,0.711,0.334,0.473,0.0,0.275,-6.912,0.172,130.074,4
821,We'll Be The Stars,Eyes Wide Open,Sabrina Carpenter,2015-04-14,186880,50,0.563,0.00786,0.513,0.0,0.154,-5.13,0.0259,82.959,4
822,Exhale,Singular Act II,Sabrina Carpenter,2019-07-19,164708,60,0.513,0.879,0.266,0.0,0.123,-10.611,0.0357,74.009,4
823,On My Way,On My Way,Alan Walker,2019-03-21,193797,75,0.509,0.0209,0.689,0.0,0.301,-4.929,0.102,170.087,4
824,On Purpose,EVOLution,Sabrina Carpenter,2016-10-14,238133,54,0.603,0.0294,0.781,0.0,0.0905,-4.221,0.0412,99.966,4
825,Tornado Warnings,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,204179,59,0.695,0.174,0.582,0.0,0.0956,-7.619,0.0809,115.009,4
826,Almost Love,Singular Act I,Sabrina Carpenter,2018-11-09,212360,53,0.81,0.111,0.759,4.73e-06,0.0919,-3.029,0.0376,104.993,4
827,Alien,Window Seat Vibes,Various Artists,2023-05-24,174840,0,0.72,0.0588,0.659,0.0,0.0662,-4.727,0.0403,105.955,4
828,Smoke and Fire,Smoke and Fire,Sabrina Carpenter,2016-02-19,225010,51,0.459,0.00567,0.869,1.72e-06,0.0728,-4.125,0.0874,169.934,4
829,Read your Mind,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,207849,60,0.659,0.0102,0.803,0.0,0.0746,-5.043,0.0446,120.08,4
830,Nonsense,Summer Jam 2023,Various Artists,2023-05-26,163648,0,0.74,0.0268,0.697,0.0,0.224,-4.912,0.034,138.992,4
831,decode,emails i can't send,Sabrina Carpenter,2022-07-15,188167,61,0.591,0.687,0.368,0.0,0.0847,-9.235,0.0414,122.161,4
832,If Only,Descendants (Original TV Movie Soundtrack),Descendants – Cast,2015-01-01,229813,70,0.477,0.271,0.6,0.0,0.112,-5.652,0.0324,152.062,3
833,decode,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,188167,57,0.592,0.663,0.37,0.0,0.0777,-9.149,0.0385,122.221,4
834,Nonsense - Sped Up Version,Nonsense (Sped Up Version),Sabrina Carpenter,2022-11-14,137514,71,0.541,0.0309,0.844,0.0,0.689,-2.471,0.142,165.931,4
835,how many things,emails i can't send,Sabrina Carpenter,2022-07-15,243880,58,0.518,0.902,0.227,0.0,0.367,-9.457,0.0354,81.174,4
836,Fast Times,emails i can't send,Sabrina Carpenter,2022-07-15,174539,62,0.721,0.0687,0.666,0.0,0.045,-4.699,0.0408,132.465,4
837,Bad for Business,emails i can't send,Sabrina Carpenter,2022-07-15,188337,61,0.601,0.364,0.538,0.0,0.131,-8.705,0.0406,107.973,4
838,On My Way,World Of Walker,Alan Walker,2021-11-26,193959,72,0.522,0.0291,0.697,0.0,0.319,-5.288,0.103,169.775,4
839,Already Over,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,170827,58,0.559,0.406,0.793,0.0,0.117,-7.009,0.501,113.431,4
840,bet u wanna,emails i can't send,Sabrina Carpenter,2022-07-15,191025,62,0.589,0.0121,0.632,0.0,0.403,-6.818,0.16,102.311,4
841,skinny dipping,emails i can't send,Sabrina Carpenter,2022-07-15,177750,61,0.452,0.261,0.536,0.0,0.14,-8.864,0.14,122.375,5
842,WOW (feat. Sabrina Carpenter) - Remix,WOW (feat. Sabrina Carpenter) [Remix],Zara Larsson,2020-09-25,179652,65,0.702,0.469,0.744,0.0,0.0915,-4.063,0.0861,77.486,4
843,how many things,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,243880,57,0.521,0.903,0.223,0.0,0.372,-9.356,0.0374,81.532,4
844,Nonsense,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,163648,59,0.735,0.0245,0.687,0.0,0.269,-5.042,0.0365,138.981,4
845,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) [Sabrina’s Version],Charlie Puth,2023-04-14,166640,73,0.56,0.54,0.597,0.0,0.0945,-3.929,0.0471,170.041,4
846,Honeymoon Fades,Honeymoon Fades,Sabrina Carpenter,2020-02-14,195161,55,0.503,0.427,0.516,5.86e-05,0.115,-7.545,0.212,114.679,5
847,Clouds (with Sabrina Carpenter),CLOUDS (Music From The Disney+ Original Movie),OneRepublic,2020-10-16,185687,54,0.583,0.571,0.633,0.000816,0.156,-7.662,0.0279,95.037,4
848,Paris,Singular Act I,Sabrina Carpenter,2018-11-09,218080,59,0.576,0.0482,0.671,0.0,0.114,-6.408,0.0474,114.839,4
849,Fix Me Up (with Sabrina Carpenter),CLOUDS (Music From The Disney+ Original Movie),OneRepublic,2020-10-16,277923,50,0.396,0.731,0.418,9.46e-06,0.164,-8.504,0.0294,126.083,4
850,Players,Players,Coi Leray,2022-11-30,139560,92,0.954,0.03,0.516,7.54e-06,0.0504,-5.817,0.16,105.001,4
851,Bops,Bops,Coi Leray,2023-04-27,128666,72,0.938,0.0312,0.613,0.000162,0.0982,-7.959,0.22,99.938,4
852,Players (with Busta Rhymes) - DJ Saige Remix,Players (DJ Saige Remix),Coi Leray,2023-03-24,192133,43,0.643,0.0154,0.801,4.23e-06,0.0729,-2.781,0.294,105.039,4
853,Wasted,Wasted,Coi Leray,2022-12-23,157800,52,0.477,0.859,0.439,0.0,0.22,-7.247,0.057,129.175,4
854,Pretty Girls Walk (with Coi Leray) - Remix,Pretty Girls Walk (Remix),Big Boss Vette,2023-03-01,140053,67,0.922,0.0272,0.675,0.000881,0.0637,-7.15,0.0932,90.006,4
855,Players - DJ Saige Remix,Players,Coi Leray,2023-01-07,146360,53,0.927,0.00376,0.715,0.000953,0.0629,-3.66,0.18,105.004,4
856,Players - DJ Smallz 732 - Jersey Club Remix,Players,Coi Leray,2022-12-15,117026,69,0.926,0.101,0.557,0.0165,0.0817,-8.322,0.103,136.018,4
857,Upnow (feat. Coi Leray),Upnow (feat. Coi Leray),DD Osama,2023-02-14,162386,67,0.842,0.302,0.611,0.0,0.178,-10.584,0.345,142.079,4
858,No More Parties - Remix,No More Parties (Remix),Coi Leray,2021-02-19,192880,56,0.827,0.253,0.394,0.0,0.12,-10.073,0.559,157.0,4
859,Players,Players,Coi Leray,2022-11-30,139560,58,0.952,0.038,0.507,3.29e-05,0.0511,-5.742,0.168,104.981,4
860,Everything BoZ,!,Trippie Redd,2019-08-09,205701,64,0.714,0.193,0.535,0.0,0.184,-7.896,0.0542,139.944,4
861,Happy Fools (feat. Coi Leray),The Name Chapter: TEMPTATION,TOMORROW X TOGETHER,2023-01-27,155753,70,0.698,0.158,0.742,0.0,0.146,-5.366,0.251,163.952,4
862,Slide (with Gunna),Now or Never,Coi Leray,2020-08-14,208822,52,0.692,0.526,0.464,0.0,0.106,-7.004,0.0422,96.899,4
863,TWINNEM,TWINNEM,Coi Leray,2021-09-20,117066,54,0.885,0.0866,0.353,5.78e-05,0.173,-10.484,0.0912,134.079,4
864,Flip A Switch. (feat. Coi Leray) - Remix,Flip A Switch. (feat. Coi Leray) [Remix],RAYE,2023-04-21,201360,68,0.697,0.0422,0.538,2.95e-05,0.208,-5.826,0.0455,94.049,4
865,No More Parties,No More Parties,Coi Leray,2021-01-22,140920,54,0.847,0.232,0.405,5.37e-06,0.0944,-10.901,0.584,156.999,4
866,Fly Sh!t,Fly Sh!t,Coi Leray,2022-09-09,135133,53,0.832,0.199,0.452,0.0,0.105,-6.631,0.138,135.022,4
867,Blick Blick (with Nicki Minaj),Blick Blick,Coi Leray,2022-03-18,178413,63,0.916,0.222,0.824,0.00108,0.0661,-4.444,0.422,139.926,4
868,Players (with David Guetta) - David Guetta Remix,Players (David Guetta Remix),Coi Leray,2023-03-17,152494,64,0.79,0.0511,0.963,0.0166,0.0852,-5.593,0.078,124.995,4
869,Players,Girls Like Girls,Various Artists,2023-05-23,139560,1,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
870,Coi Leray,Coi Leray,Lil Jex,2022-08-04,133768,40,0.687,0.342,0.468,0.0,0.212,-10.372,0.291,143.887,4
871,Players,Musik zum Zocken 2023 by STOKED,Various Artists,2023-05-23,139560,0,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
872,Coi Leray,Coi Leray,Big Pe$o,2023-05-05,202693,27,0.548,0.706,0.34,0.0,0.597,-14.226,0.664,93.914,4
873,Players (with David Guetta) - David Guetta Remix,Players (David Guetta Remix),Coi Leray,2023-03-17,152494,65,0.773,0.0632,0.969,0.0284,0.0661,-5.67,0.0715,125.013,4
874,Players,Wildberry Lillet 2023 | Sommerhits,Various Artists,2023-05-23,139560,0,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
875,Coi Leray,B4DALBUM,SwaVay,2020-04-03,192804,16,0.711,0.206,0.493,0.000831,0.636,-12.715,0.361,164.997,4
876,TWINNEM (Remix) (feat. DaBaby),TWINNEM (Remix),Coi Leray,2021-11-09,160586,52,0.921,0.0815,0.367,0.0,0.0824,-8.25,0.187,134.115,4
877,Players,Summer Vibes 2023,Various Artists,2023-05-26,139560,0,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
878,Coi Leray,Coi Leray,Al-Doe,2023-05-17,196923,17,0.368,0.0171,0.946,0.0523,0.703,-5.453,0.441,156.004,4
879,Overthinking (with H.E.R.),Trendsetter,Coi Leray,2022-04-08,190560,41,0.804,0.344,0.432,0.0,0.0861,-7.225,0.044,120.969,4
880,Players,Summer Jam 2023,Various Artists,2023-05-26,139560,0,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
881,Coi Leray,H23D Baby Woadie,Woadie2Live,2021-09-15,94928,13,0.68,0.00418,0.499,0.0,0.0449,-14.405,0.445,91.747,4
882,My Body,My Body,Coi Leray,2023-04-28,120933,57,0.771,0.00838,0.565,0.0,0.134,-5.112,0.0726,129.964,4
883,Players,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,139560,0,0.948,0.0269,0.512,8.57e-06,0.0504,-5.74,0.146,105.004,4
884,Coi Leray,Black Sheep,Billionaire Black,2023-01-27,144545,13,0.645,0.733,0.426,0.000445,0.187,-10.313,0.424,176.325,4
885,My Body,Pride Hits 2023,Various Artists,2023-05-26,120933,0,0.773,0.00933,0.592,0.0,0.14,-5.135,0.061,129.931,4
886,Coi Leray,Holy City Zoo,Al-Doe,2023-05-25,196923,9,0.368,0.0171,0.946,0.0523,0.703,-5.453,0.441,156.004,4
887,Involved,Involved,Coi Leray,2022-06-24,180880,42,0.591,0.0568,0.611,1.25e-05,0.122,-7.657,0.117,138.004,4
888,My Body,Queer Dance Party 2023,Various Artists,2023-05-27,120933,0,0.773,0.00933,0.592,0.0,0.14,-5.135,0.061,129.931,4
889,Coi Leray,Coi Leray,Mikey Ocho,2023-04-15,138911,10,0.749,0.776,0.669,1.86e-05,0.166,-9.874,0.281,140.055,4
890,Anxiety,Anxiety,Coi Leray,2022-01-28,186133,48,0.61,0.024,0.601,3.59e-06,0.121,-6.939,0.281,159.764,4
891,Coi Lëray,$ 4 L,Young Zany,2023-03-09,89465,10,0.712,0.00162,0.426,0.0,0.0884,-12.75,0.0833,151.979,4
892,Nonsense (with Coi Leray) - Remix,Nonsense (Remix),Sabrina Carpenter,2023-03-23,175648,63,0.734,0.0105,0.777,0.0,0.0838,-4.706,0.0318,138.98,4
893,Coi Leray,Coi Leray,Mexico 4,2023-04-13,156212,7,0.83,0.153,0.338,0.0,0.146,-11.829,0.336,100.972,4
894,Coi Leray,Big Wop,Wop Dell,2022-04-15,123903,4,0.781,0.00532,0.735,0.0,0.162,-9.541,0.353,193.878,4
895,Players - Tokischa Remix,Players (Tokischa Remix),Coi Leray,2023-03-31,144133,61,0.959,0.0748,0.527,4.83e-06,0.0615,-6.28,0.21,105.001,4
896,Coi Leray,All I Know is 6ix,TopOppGen,2022-10-21,229945,2,0.895,0.324,0.506,0.000774,0.103,-7.784,0.429,113.228,5
897,Coi Leray,Life Of A Henxhman 2,24Lefteye,2021-08-25,129287,1,0.714,0.245,0.507,0.0,0.0814,-11.913,0.329,130.065,4
898,TWINNEM,Trendsetter,Coi Leray,2022-04-08,117066,43,0.894,0.0768,0.371,4.78e-05,0.167,-9.723,0.0757,134.103,4
899,Coi Leray,King no Crown 2,Sam-P700,2022-12-01,148062,1,0.769,0.00286,0.45,0.0,0.194,-12.428,0.279,119.894,4
900,Out thë way,Lyfë,Yeat,2022-09-09,150241,84,0.767,0.21,0.628,8.79e-06,0.275,-7.41,0.242,128.07,4
901,Monëy so big,Up 2 Më,Yeat,2021-09-10,160052,81,0.693,0.121,0.575,0.0,0.104,-7.633,0.0906,138.016,4
902,Flawlëss (feat. Lil Uzi Vert),Lyfë,Yeat,2022-09-09,176124,81,0.474,0.0715,0.805,0.0,0.147,-5.997,0.332,131.001,4
903,Talk,Lyfë,Yeat,2022-09-09,174857,79,0.698,0.0873,0.763,0.0,0.647,-4.716,0.205,139.939,4
904,Talk,Talk,Yeat,2022-09-02,174857,73,0.698,0.0845,0.763,0.0,0.54,-4.718,0.229,139.998,4
905,On tha linë,2 Alivë,Yeat,2022-02-18,154786,78,0.771,0.00482,0.594,6.88e-06,0.111,-8.991,0.193,149.106,4
906,Sorry Bout That,4L,Yeat,2021-06-10,186017,78,0.73,8.47e-05,0.643,0.0,0.203,-7.811,0.0984,141.961,4
907,Already Rich,Already Rich,Yeat,2023-05-03,145528,78,0.767,0.00201,0.798,0.00372,0.125,-7.653,0.111,135.748,4
908,Gët Busy,Up 2 Më,Yeat,2021-09-10,157779,76,0.66,0.0372,0.58,0.0,0.116,-9.921,0.0393,139.902,4
909,Turban,Up 2 Më,Yeat,2021-09-10,155742,74,0.669,0.00165,0.682,0.0116,0.339,-7.974,0.293,148.153,4
910,Poppin,2 Alivë,Yeat,2022-02-18,167186,75,0.705,0.262,0.613,6.97e-06,0.198,-7.441,0.123,74.521,4
911,Split,AftërLyfe,Yeat,2023-02-24,143466,75,0.718,0.000146,0.585,0.00938,0.398,-10.263,0.27,141.093,4
912,Big tonka (feat. Lil Uzi Vert),2 Alivë (Geëk Pack),Yeat,2022-04-01,207760,72,0.667,0.00652,0.67,0.0,0.122,-7.081,0.124,130.082,4
913,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",MIDNIGHT,Whethan,2022-04-29,183410,77,0.741,0.0114,0.787,0.0,0.261,-3.653,0.0373,122.978,4
914,Dëserve it,Up 2 Më,Yeat,2021-09-10,110602,74,0.707,0.0786,0.6,0.0,0.325,-9.341,0.219,75.944,4
915,No morë talk,AftërLyfe,Yeat,2023-02-24,238506,74,0.76,0.00298,0.53,4.91e-06,0.113,-8.178,0.21,76.48,4
916,Mad bout that,Trëndi,Yeat,2021-08-05,130200,72,0.601,0.0339,0.537,0.0,0.137,-9.143,0.115,140.221,4
917,How it go,AftërLyfe,Yeat,2023-02-24,184426,73,0.653,0.0149,0.485,0.0,0.253,-9.518,0.0451,75.464,4
918,Swërved It,Up 2 Më,Yeat,2021-09-10,137299,73,0.562,0.0251,0.758,0.0,0.107,-6.64,0.133,76.991,4
919,Off Tha Lot,4L,Yeat,2021-06-10,123506,73,0.713,0.00975,0.521,0.0,0.205,-6.696,0.16,139.787,4
920,Money Twërk,4L,Yeat,2021-06-10,139311,70,0.8,0.0169,0.611,0.0,0.0884,-6.164,0.131,130.987,4
921,Systëm,Lyfë,Yeat,2022-09-09,166590,72,0.72,0.183,0.671,1.81e-06,0.124,-6.195,0.333,150.121,4
922,Shmunk (feat. YoungBoy Never Broke Again),AftërLyfe,Yeat,2023-02-24,229800,71,0.744,0.0204,0.647,0.000116,0.156,-7.301,0.111,141.929,4
923,Rich Minion,Rich Minion,Yeat,2022-06-29,165517,61,0.639,0.108,0.518,0.0,0.307,-13.892,0.312,145.058,4
924,Rackz got më (feat. Gunna),2 Alivë,Yeat,2022-02-18,181440,71,0.788,0.00439,0.603,0.000232,0.144,-6.959,0.1,142.943,4
925,U could tëll,Up 2 Më,Yeat,2021-09-10,148793,71,0.709,0.0553,0.527,0.0,0.108,-9.371,0.283,142.043,4
926,Bëttr 0ff,AftërLyfe,Yeat,2023-02-24,230453,71,0.731,0.00232,0.532,0.0,0.18,-9.815,0.0742,124.948,4
927,Yeat Uzi Flawless Guitar,Yeat Guitar,Alienzilla,2023-04-12,161384,51,0.216,0.0246,0.897,3.86e-06,0.137,-6.471,0.132,131.019,4
928,Already Rich,Already Rich,Yeat,2023-05-18,145528,62,0.77,0.0032,0.774,0.00358,0.123,-7.794,0.141,135.764,4
929,My wrist (with Young Thug),My wrist (with Young Thug),Yeat,2023-05-26,190133,41,0.784,0.0042,0.616,0.00592,0.256,-7.159,0.0927,137.019,4
930,Jus bëtter,2 Alivë,Yeat,2022-02-18,188240,69,0.708,0.018,0.561,0.0,0.106,-8.453,0.0828,74.041,4
931,My wrist (with Young Thug),My wrist (with Young Thug),Yeat,2023-05-26,190133,32,0.781,0.0054,0.609,0.00418,0.227,-7.286,0.0888,137.023,4
932,Out thë way,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,150241,0,0.763,0.23,0.617,1.96e-06,0.276,-7.509,0.246,128.134,4
933,Trëndy way (feat. SeptembersRich),Up 2 Më,Yeat,2021-09-10,200071,69,0.632,0.000147,0.543,0.0,0.223,-7.693,0.0992,144.177,4
934,Flawlëss,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,176124,0,0.47,0.0732,0.807,0.0,0.144,-6.024,0.337,130.99,4
935,Yeat Lyfe Guitar,Yeat Lyfe Guitar,Alienzilla,2023-05-13,99983,53,0.36,0.0737,0.722,0.296,0.642,-9.456,0.0906,139.729,4
936,Doublë,2 Alivë,Yeat,2022-02-18,170453,68,0.725,0.0156,0.634,0.0,0.0952,-8.517,0.175,123.926,4
937,Ya Ya,Up 2 Më,Yeat,2021-09-10,138814,68,0.656,0.0206,0.693,0.0,0.104,-8.095,0.181,75.998,4
938,Kant rëlax,2 Alivë (Geëk Pack),Yeat,2022-04-01,159893,67,0.54,0.000847,0.714,0.00309,0.26,-6.734,0.057,145.051,4
939,Krank,Lyfë,Yeat,2022-09-09,175998,68,0.788,0.0126,0.61,0.0,0.124,-7.211,0.384,142.008,4
940,5 2 Üh 60 (feat. Yeat),5 2 Üh 60 (feat. Yeat),SeptembersRich,2021-09-22,168250,65,0.595,0.000108,0.671,0.0,0.325,-7.301,0.321,160.234,4
941,Hatër,2 Alivë (Geëk Pack),Yeat,2022-04-01,152893,67,0.794,0.00667,0.644,0.0,0.382,-7.772,0.338,158.005,4
942,Nun id change,AftërLyfe,Yeat,2023-02-24,211253,70,0.774,0.037,0.577,0.627,0.122,-12.132,0.107,100.003,4
943,Flawlëss (feat. Lil Uzi Vert),Lyfë,Yeat,2022-09-08,176124,50,0.602,0.0517,0.732,0.0,0.15,-7.362,0.233,130.979,4
944,Yeat Talk Guitar,Yeat Guitar,Alienzilla,2023-04-12,177000,44,0.46,0.129,0.876,0.00119,0.396,-7.481,0.0492,139.979,4
945,Fukit,Trëndi,Yeat,2021-08-05,148693,68,0.74,0.0015,0.535,0.0,0.202,-8.834,0.18,77.498,4
946,Tonka 2,Trëndi,Yeat,2021-08-05,163027,65,0.739,0.279,0.352,2.43e-06,0.0633,-14.29,0.276,79.466,4
947,Fuk Tha Clout (feat. Yeat),Rr,KANKAN,2021-10-05,168400,63,0.544,0.0176,0.34,0.0,0.257,-14.164,0.305,154.101,4
948,Rëal six,2 Alivë,Yeat,2022-02-18,208866,59,0.717,0.0172,0.631,0.0,0.13,-8.304,0.243,137.939,4
949,Talk,Talk,Yeat,2022-09-01,174857,41,0.703,0.118,0.716,0.0,0.291,-4.923,0.218,139.92,4
950,Something in the Orange,Something in the Orange,Zach Bryan,2022-04-22,228013,88,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
951,Heading South,Heading South,Zach Bryan,2019-09-30,171692,82,0.68,0.783,0.246,0.0,0.106,-14.112,0.058,110.23,4
952,Oklahoma Smokeshow,Summertime Blues,Zach Bryan,2022-07-15,211739,79,0.544,0.0958,0.573,0.0,0.104,-5.694,0.0356,122.977,4
953,Sun to Me,American Heartbreak,Zach Bryan,2022-05-20,163031,81,0.505,0.593,0.27,0.0,0.133,-9.165,0.0333,98.721,4
954,From Austin,American Heartbreak,Zach Bryan,2022-05-20,207453,74,0.5,0.633,0.485,1.26e-06,0.107,-7.94,0.0422,109.755,4
955,"Burn, Burn, Burn","Burn, Burn, Burn",Zach Bryan,2022-09-08,268856,80,0.508,0.897,0.296,5e-05,0.11,-10.513,0.0755,82.532,4
956,Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers),Zach Bryan,2023-01-27,290892,80,0.447,0.874,0.441,4.36e-05,0.188,-7.658,0.0456,122.811,4
957,Revival,Elisabeth,Zach Bryan,2020-05-08,221250,74,0.464,0.772,0.366,1.58e-05,0.0949,-9.025,0.047,78.846,4
958,The Good I'll Do,American Heartbreak,Zach Bryan,2022-05-20,211315,76,0.434,0.82,0.215,0.0,0.456,-8.478,0.0417,118.152,4
959,Condemned,DeAnn,Zach Bryan,2019-08-24,174673,75,0.616,0.831,0.15,0.0,0.203,-13.517,0.119,126.462,4
960,Open the Gate,American Heartbreak,Zach Bryan,2022-05-20,234771,66,0.427,0.00779,0.606,3.8e-05,0.0917,-5.014,0.0349,148.977,4
961,Tishomingo,American Heartbreak,Zach Bryan,2022-05-20,188882,70,0.56,0.309,0.576,2.08e-05,0.0988,-6.92,0.03,133.491,4
962,Heavy Eyes,American Heartbreak,Zach Bryan,2022-05-20,190780,75,0.471,0.032,0.912,0.0,0.343,-3.032,0.0724,139.667,4
963,God Speed,DeAnn,Zach Bryan,2019-08-24,253359,71,0.583,0.869,0.0819,0.0,0.103,-15.249,0.04,79.385,4
964,Motorcycle Drive By,Summertime Blues,Zach Bryan,2022-07-15,161799,74,0.655,0.0392,0.682,0.0,0.67,-4.562,0.0464,124.306,4
965,Let You Down,"Quiet, Heavy Dreams",Zach Bryan,2020-11-27,209089,74,0.515,0.39,0.457,0.0,0.255,-4.786,0.0277,83.627,4
966,Fifth of May,The Greatest Day of My Life,Zach Bryan,2022-11-11,178151,74,0.596,0.391,0.544,3.06e-06,0.129,-7.039,0.0341,136.728,4
967,Someday (Maggie's),American Heartbreak,Zach Bryan,2022-05-20,265579,63,0.4,0.708,0.363,0.0,0.161,-7.049,0.0364,109.065,4
968,Birmingham,"Quiet, Heavy Dreams",Zach Bryan,2020-11-27,206416,67,0.587,0.624,0.479,3.03e-06,0.097,-5.246,0.0317,75.226,4
969,Something in the Orange - Z&E's Version,American Heartbreak,Zach Bryan,2022-05-20,254258,69,0.594,0.416,0.382,0.0,0.117,-5.432,0.0292,110.237,4
970,Snow,DeAnn,Zach Bryan,2019-08-24,178573,72,0.557,0.806,0.0736,0.0,0.099,-15.741,0.0568,155.294,4
971,Codeine Pills - Part One,Elisabeth,Zach Bryan,2020-05-08,196179,64,0.716,0.572,0.306,0.0,0.11,-5.454,0.112,79.522,4
972,All the Time,Summertime Blues,Zach Bryan,2022-07-15,199500,72,0.422,0.272,0.439,0.0,0.124,-6.606,0.0311,151.785,4
973,Letting Someone Go,DeAnn,Zach Bryan,2019-08-24,239761,71,0.543,0.811,0.117,0.0,0.147,-15.153,0.0389,83.607,4
974,Something in the Orange,21st Century Ballads,Various Artists,2023-05-17,228013,1,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
975,Dark,Dark,Zach Wolf,2018-01-20,237481,15,0.572,0.436,0.458,1.86e-06,0.106,-9.455,0.0302,122.059,3
976,Mine Again,American Heartbreak,Zach Bryan,2022-05-20,224187,69,0.494,0.0441,0.653,1.42e-05,0.0898,-6.493,0.0632,153.97,4
977,Dawns,Amercian Jesus: Pop All Day,Various Artists,2023-05-17,290892,4,0.447,0.874,0.441,4.36e-05,0.188,-7.658,0.0456,122.811,4
978,Blue,American Heartbreak,Zach Bryan,2022-05-20,218679,67,0.597,0.408,0.469,0.000277,0.135,-6.838,0.0276,139.422,4
979,Crooked Teeth,"Quiet, Heavy Dreams",Zach Bryan,2020-11-27,197226,70,0.77,0.548,0.403,0.0,0.106,-6.039,0.0445,99.428,4
980,Dawns,Country BBQ,Various Artists,2023-05-18,290892,3,0.447,0.874,0.441,4.36e-05,0.188,-7.658,0.0456,122.811,4
981,'68 Fastback,American Heartbreak,Zach Bryan,2022-05-20,193127,67,0.366,0.749,0.276,2.91e-06,0.274,-7.201,0.0312,162.051,3
982,Oklahoma Smokeshow,Cottage Country Mix 2023,Various Artists,2023-05-19,211739,4,0.544,0.0958,0.573,0.0,0.104,-5.694,0.0356,122.977,4
983,Quittin' Time,Summertime Blues,Zach Bryan,2022-07-15,220885,71,0.557,0.215,0.725,9.21e-06,0.217,-5.79,0.0388,143.34,4
984,Leaving,Elisabeth,Zach Bryan,2020-05-08,207103,69,0.561,0.864,0.179,1.61e-05,0.11,-11.776,0.0373,67.713,3
985,Something in the Orange,Country BBQ,Various Artists,2023-05-18,228013,2,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
986,November Air,"Quiet, Heavy Dreams",Zach Bryan,2020-11-27,243709,71,0.429,0.774,0.197,3.02e-06,0.146,-9.798,0.032,128.49,4
987,Traveling Man,"Quiet, Heavy Dreams",Zach Bryan,2020-11-27,197211,70,0.387,0.462,0.404,0.0,0.0799,-6.381,0.0319,168.289,3
988,Oklahoma Smokeshow,Barbecue Hits,Various Artists,2023-05-17,211739,2,0.544,0.0958,0.573,0.0,0.104,-5.694,0.0356,122.977,4
989,Revival - Live,All My Homies Hate Ticketmaster (Live from Red Rocks),Zach Bryan,2022-12-25,716907,55,0.201,0.0772,0.959,0.000116,0.961,-3.806,0.144,154.467,4
990,Darling,American Heartbreak,Zach Bryan,2022-05-20,237818,63,0.405,0.454,0.283,0.0,0.112,-7.218,0.0378,172.746,4
991,Something in the Orange,Perfect Love,Various Artists,2023-05-19,228013,1,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
992,Poems and Closing Time,American Heartbreak,Zach Bryan,2022-05-20,161201,66,0.65,0.233,0.585,0.0,0.11,-6.225,0.0391,127.84,4
993,Something in the Orange,Life Sucks,Various Artists,2023-05-19,228013,1,0.369,0.555,0.192,8.35e-06,0.0954,-12.151,0.04,175.212,3
994,Dawns,Country & Western BBQ,Various Artists,2023-05-18,290892,0,0.447,0.874,0.441,4.36e-05,0.188,-7.658,0.0456,122.811,4
995,No Cure,American Heartbreak,Zach Bryan,2022-05-20,161769,67,0.524,0.0393,0.736,1.81e-06,0.202,-3.683,0.0493,122.215,4
996,Whiskey Fever,Cottage Country Mix 2023,Various Artists,2023-05-19,212711,1,0.501,0.369,0.811,0.0,0.372,-4.313,0.0834,83.695,4
