created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Mar 24 09:05:11 +0000 2023;1639191619449782272;"Rocky Gerung memberi dukungan pada penolakan masyarakat Indonesia soal kehadiran Timnas Israel pada Piala Dunia U-20 di Indonesia. Menurutnya, pihak yang menerima Israel dapat dianggap sebagai pengkhianat konstitusi.  🗣️"Ia yang menerima Israel layak diduga sebagai pengkhianat… https://t.co/2MzTILztwy";180;883;621;5719;in;1222927522033094656;1639191619449782272;idextratime;https://twitter.com/idextratime/status/1639191619449782272
Sat Mar 18 05:35:54 +0000 2023;1636964625450246148;"MUI: Semua Ormas Islam Tolak Kehadiran Timnas Israel di Indonesia https://t.co/ELvD0wqMeW";178;551;852;3404;in;17128975;1636964625450246148;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1636964625450246148
Fri Mar 17 06:08:37 +0000 2023;1636610469619470336;"✅ RESMI: Coach Shin Tae-yong coret Egy Maulana Vikri dari Skuat Timnas Indonesia dan memanggil Stefano Lilipaly untuk pertandingan FIFA Match Day melawan Burundi. 🇮🇩 https://t.co/gYcJnAzWm9";171;488;407;8155;in;1222927522033094656;1636610469619470336;idextratime;https://twitter.com/idextratime/status/1636610469619470336
Mon Mar 06 06:56:30 +0000 2023;1632636252183986176;"Regulasi baru Liga Indonesia musim depan salah satunya adalah, pembatasan pemain Naturalisasi di setiap klub (Maksimal 2 pemain)  Stefano Lilipaly : “Kalo main untuk Timnas kita orang Indonesia, saat main di liga kita orang Naturalisasi.”  Marc Klok : “Kami WNI, dan semua WNI… https://t.co/PosUaN0VUc";201;574;666;4721;in;1316071146;1632636252183986176;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1632636252183986176
Sun Mar 05 05:41:11 +0000 2023;1632254914041888769;"Jauh-jauh ke Jepang hanya untuk membujuk pemain agar dapat mengikuti Sea Games 2023.  Kenapa ga menghubungi pihak klubnya kalau mau memanggil pemain ke Timnas?   Pratama Arhan baru bermain total 45 menit bersama Tokyo Verdy.  This is a downgrade level for Indonesia’s… https://t.co/F4MTcZgF3B";231;746;684;4875;in;1316071146;1632254914041888769;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1632254914041888769
Thu Feb 16 05:47:07 +0000 2023;1626095809333981184;"Janji Erick Thohir saat terpilih menjadi Ketua Umum PSSI:  • Melanjutkan Liga 2 &amp  3 • Menerapkam VAR di Liga 1 • Membenahi Kualitas Wasit • Membangun Training Center untuk Timnas Indonesia  Goodluck pak @erickthohir 🇮🇩🤝 https://t.co/5HjPLXeyFW";363;522;1500;8425;in;1316071146;1626095809333981184;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1626095809333981184
Wed Feb 01 15:30:54 +0000 2023;1620806906179907587;"Innalillahi wa inna ilaihi raji'un, turut berduka cita atas meninggalnya mantan pelatih Timnas Indonesia Benny Dollo di usia ke-72 tahun. 🥀  Benny Dollo pernah menangi Timnas Indonesia sebanyak tiga kali. Selamat Jalan, Coach! 😢 https://t.co/ZP2jPvwR5h";228;312;2391;8495;in;1222927522033094656;1620806906179907587;idextratime;https://twitter.com/idextratime/status/1620806906179907587
Tue Jan 31 08:07:43 +0000 2023;1620332990537818112;"Kesabaran masnya ini setipis peluang Timnas Indonesia untuk Juara Piala Dunia.. https://t.co/vPEKSTpTnA";253;715;524;3621;in;2794327166;1620332990537818112;MafiaWasit;https://twitter.com/MafiaWasit/status/1620332990537818112
Mon Jan 16 04:16:34 +0000 2023;1614838998417149960;"RESMI: Shin Tae-yong umumkan bahwa dirinya tidak akan berpisah dengan Timnas Indonesia🇮🇩. 1 Februari Shin akan pimpin TC Timnas U-20.  https://t.co/z4OJaLYywW";103;205;494;4473;in;1089010123;1614838998417149960;UpdateBolabola;https://twitter.com/UpdateBolabola/status/1614838998417149960
Sun Jan 15 04:56:51 +0000 2023;1614486750768041989;"Salah satu orang yang berkontribusi memenangkan bidding Piala Dunia U20 2023 untuk Indonesia.  Meyakinkan Shin Tae-Yong melatih timnas Indonesia.  😀😀😀 https://t.co/EPUPOVO48Z";32;130;439;5762;in;1222927522033094656;1614486750768041989;idextratime;https://twitter.com/idextratime/status/1614486750768041989
Thu Jan 12 14:17:50 +0000 2023;1613540760326111232;"Berhenti nonton Liga Indonesia dan Timnas di Stadion atau di TV sekalipun.  Selama itu Liga dan Timnas main masih ditonton, orang-orang di dalam federasi mah adem ayem aja. Kita mau teriak2 sampe budeg juga gak akan didengar.  Ini federasi udah akut banget soalnya.";217;367;2120;4405;in;2384502792;1613540760326111232;SuporterFC;https://twitter.com/SuporterFC/status/1613540760326111232
Mon Jan 09 14:24:54 +0000 2023;1612455378629066753;"Sebelum kickoff, saya menulis ini. Sebelum kickoff babak kedua tulisan beres. Saya bukan pesimistis atas performa timnas Indonesia, hanya realistis. Bukan salah Asnawi dkk, sistem kita yg keliru sedari awal. PSSI dg sistemnya yg problematik.  https://t.co/5AfcynQl5n";50;215;862;2879;in;4739247200;1612455378629066753;iIhamzada;https://twitter.com/iIhamzada/status/1612455378629066753
Fri Dec 30 01:20:37 +0000 2022;1608634126697140224;"21 Juni 1972  Pele bersama klubnya, Santos, menyambangi Indonesia dan ujicoba bersama Timnas Indonesia asuhan Pelatih Endang Witarsa di Std GBK.  Btw ada yang nonton langsung jaman ini? https://t.co/oVWfAHfiE7";28;107;650;3157;in;110109093;1608634126697140224;indosupporter;https://twitter.com/indosupporter/status/1608634126697140224
Thu Dec 29 10:13:36 +0000 2022;1608405868214902784;"Witan Sulaeman 😭😭  Pemain timnas Indonesia pada kenapa sihhh 😭😭  #TimnasDay https://t.co/pRqbBtVqw9";417;959;569;5916;in;1316071146;1608405868214902784;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1608405868214902784
Fri Dec 23 08:29:11 +0000 2022;1606205264956313600;"Buat Timnas Indonesia kebanggaanku, semangaaaat!!! 💪💪🇮🇩🇮🇩 #KitaGaruda #TimnasDay https://t.co/3Mdm1TEGbY";150;258;991;7414;in;63695781;1606205264956313600;raisa6690;https://twitter.com/raisa6690/status/1606205264956313600
Thu Dec 08 11:09:58 +0000 2022;1600809907116453888;"Pernah ga muncul pertanyaan di benak kalian: kenapa ya kok ada beberapa tim nasional yang jerseynya beda dengan warna bendera?  Kalo Timnas Indonesia kan sesuai ya: merah putih. Tapi gimana dengan Jerman, Jepang, Belanda, Italia, dll?  Ternyata begini jawabannya. Sebuah utas~ https://t.co/Q4D8uZ2NxL";8;79;529;3246;in;153755463;1600809907116453888;garistengah_id;https://twitter.com/garistengah_id/status/1600809907116453888
Fri Nov 18 13:58:14 +0000 2022;1593604497518907392;"BREAKING : PSSI resmi menunjuk Stadion Patriot Candrabhaga, Bekasi sebagai kandang timnas Indonesia untuk ajang Piala AFF 2022 (16 Des-20 Jan 2023). 🏟️  📝 @kumparan https://t.co/SsDP4To9wo";511;982;406;4007;in;1222927522033094656;1593604497518907392;idextratime;https://twitter.com/idextratime/status/1593604497518907392
Wed Oct 12 12:06:32 +0000 2022;1580168037570781184;"“Tidak ada seorang pun yang lebih besar dari Logo Lambang Garuda di Dada dan Timnas Indonesia.”  Se Simple itu🙏🇮🇩 https://t.co/RMfpIOfYs0";120;448;2023;8009;in;1316071146;1580168037570781184;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1580168037570781184
Tue Oct 11 07:57:01 +0000 2022;1579742855803076609;"Gol free-kick dari tengah lapangan, pada menit 90+2', dari pemain 17 tahun bernama Helsya Maeisyaroh, membuat timnas wanita Indonesia menang 2-1 melawan timnas wanita Singapura di pertandingan ujicoba FIFA Match Day kemarin 👏  https://t.co/rD6a1qIe2i";142;178;1236;5676;in;1316071146;1579742855803076609;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1579742855803076609
Tue Oct 04 15:13:46 +0000 2022;1577316052626644992;"Komentar dari Coach Justin untuk Timnas Futsal Indonesia melalui instagramnya.  #ACFutsal2022  #BolalobFutsal https://t.co/t2w8G4JALK";73;71;655;3246;in;141161798;1577316052626644992;Bolalob;https://twitter.com/Bolalob/status/1577316052626644992
Tue Oct 04 14:08:16 +0000 2022;1577299568848695296;"Aksi fair play &amp  sportif dari pemain timnas Futsal Indonesia, Syauqi Saud Lubis.   Sedang mendapatkan peluang, tapi saat melihat ada pemain Jepang yang terjatuh &amp  cedera, Syauqi memutuskan untuk menghentikan permainan.  Respect 🫡  https://t.co/RJR7TMened";683;754;4649;19602;in;1316071146;1577299568848695296;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1577299568848695296
Sat Oct 01 13:53:21 +0000 2022;1576208650145656832;"BREAKING:  Asisten pelatih Timnas Indonesia, Dzenan Radoncic RESMI Mundur dari jabatannya karena harus mengurus ibunya yang sakit.  Terima kasih coach atas dedikasinya🙏🙏🙏";46;107;418;4816;in;1089010123;1576208650145656832;UpdateBolabola;https://twitter.com/UpdateBolabola/status/1576208650145656832
Tue Sep 27 15:44:41 +0000 2022;1574787118786023424;"📢 𝙎𝙝𝙞𝙣 𝙏𝙖𝙚-𝙮𝙤𝙣𝙜 𝘼𝙡𝙚 𝘼𝙡𝙚! 🙌  Suporter timnas Indonesia di Stadion Pakansari mengelu-elukan nama Shin Tae-yong setelah Garuda kembali mengalahkan Curacao. 🇮🇩  #Indonesia #Curacao #FIFAMatchday #TimnasDay https://t.co/W27ocnheO0";72;80;842;3573;in;27197792;1574787118786023424;GOAL_ID;https://twitter.com/GOAL_ID/status/1574787118786023424
Tue Sep 27 15:27:55 +0000 2022;1574782896539598849;"Komentator Indosiar tadi bilang tentang keberanian Shin Tae Yong memotong satu generasi di Timnas Indonesia.  Ia berani membangun ulang tim yang ia asuh dan tidak peduli dengan para senior yang tak lagi dipanggil.  Ia punya idealisme, ia punya cara sendiri untuk menang. Hormat 🫡 https://t.co/IYZq7mjKnn";71;162;945;7742;in;1392892878314119170;1574782896539598849;The_RedsIndo;https://twitter.com/The_RedsIndo/status/1574782896539598849
Tue Sep 27 15:20:31 +0000 2022;1574781034532831232;"Setuju dengan komentator di @Indosiar tadi, "Prestasi terbesar yang berhasil STY lakukan untuk sepakbola kita adalah berani meMUtus satu generasi pemain di Timnas Indonesia".";35;168;960;4783;in;2794327166;1574781034532831232;MafiaWasit;https://twitter.com/MafiaWasit/status/1574781034532831232
Tue Sep 27 15:09:16 +0000 2022;1574778203180498944;"Orang ini berbicara tentang counter attack yang justru tim yang dia asuh kalah lewat gol counter attack sore tadi.  Juga bicara tentang local pride saat Shin Tae Yong bisa membawa Timnas Indonesia ke level yang baru dengan pemain naturalisasi.  Have some shame, coach 😉 https://t.co/ZBtmzreWrE";67;243;464;3890;in;1392892878314119170;1574778203180498944;The_RedsIndo;https://twitter.com/The_RedsIndo/status/1574778203180498944
Tue Sep 27 15:00:33 +0000 2022;1574776012570697728;"Timnas Indonesia sukses taklukkan Curacao dengan skor akhir 2-1.  Kerja bagus, Garuda!  ✊🏼🇮🇩  #KitaGaruda #MeraihImpian #TimnasDay https://t.co/3hbNDeouyS";504;507;1641;6834;in;2363027508;1574776012570697728;PSSI;https://twitter.com/PSSI/status/1574776012570697728
Mon Sep 26 01:58:57 +0000 2022;1574216925877456896;"Punggawa timnas Basket Indonesia, yakni Marques Bolden, resmi menandatangani kontrak dengan tim basket NBA, Milwaukee Bucks! @Bucks   Semoga sukses Marques Bolden 💪🏀 https://t.co/TPSNEBAJCm";97;104;797;4854;in;1316071146;1574216925877456896;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1574216925877456896
Thu Sep 08 05:44:44 +0000 2022;1567750766341029888;"Rest in paradise coach Alfred Riedl. Jasamu untuk Timnas Indonesia akan selalu kita kenang 🙏  Apa yang paling lo ingat tentang beliau? https://t.co/p6q15s8fj0";426;307;4000;15483;in;1956656786;1567750766341029888;Box2BoxBola;https://twitter.com/Box2BoxBola/status/1567750766341029888
Fri Aug 19 10:46:46 +0000 2022;1560579015588868098;"Mantan pelatih Timnas Indonesia, Luis Milla resmi ditunjuk sebagai pelatih anyar Persib 💙  #Persib #Liga1 https://t.co/zKwRxJmQfd";259;339;511;4574;in;27197792;1560579015588868098;GOAL_ID;https://twitter.com/GOAL_ID/status/1560579015588868098
Thu Aug 18 05:16:08 +0000 2022;1560133422839869440;"Daftar bonus yang diterima timnas U16 sejauh ini :  - PSSI : Rp1,385 miliar - Presiden Jokowi : Rp1 miliar - Shopee : Rp100 juta - Kuku Bima : Rp100 juta - Luwak Coffee : Rp100 juta - Ancol : Rp178,2 juta - Grand Indonesia : Rp88 juta - Bukalapak : Rp74,8 juta - Vidio : Rp20 juta https://t.co/tjtzzuqHaF";129;341;292;4072;in;1222927522033094656;1560133422839869440;idextratime;https://twitter.com/idextratime/status/1560133422839869440
Sat Aug 13 01:27:45 +0000 2022;1558264009551335425;"Selamat kepada timnas sepakbola U16 Indonesia yang telah mempersembahkan gelar juara Piala AFF U16 2022 dengan mengalahkan Vietnam dengan skor 1-0 pada partai final di Stadion Maguwoharjo, Yogyakarta.   Gelar juara Piala AFF U16 2022 ini jadi sebentuk kado HUT Kemerdekaan. https://t.co/x784NkNcOQ";49;227;791;7973;in;366987179;1558264009551335425;jokowi;https://twitter.com/jokowi/status/1558264009551335425
Fri Aug 12 14:59:05 +0000 2022;1558105799930437632;"Selesai   Indonesia vs Vietnam 1-0.  Gelar AFF Cup U-16 kedua bagi Indonesia.  Timnas U-16 menunjukkan konsistensi, fighting spirit, dan mentalitas luar biasa.  Semoga anggota skuad ini berproses dgn baik dan benar sehingga bs meraih prestasi2 lain di level selanjutnya.  Selamat!";22;54;669;3979;in;132276059;1558105799930437632;ainurohman;https://twitter.com/ainurohman/status/1558105799930437632
Fri Aug 12 14:58:31 +0000 2022;1558105657462513664;"Untuk Alfin Farhan Lestaluhu  Bek kanan timnas Indonesia U16 yang meninggal dunia pada 31 Oktober 2019 lalu karena sakit enchepalitis yang menyerang otak.  Teman-temanmu juara Fin! 🏆🇮🇩 https://t.co/VpVh7h2nZt";54;69;1429;8872;in;1222927522033094656;1558105657462513664;idextratime;https://twitter.com/idextratime/status/1558105657462513664
Mon Jul 25 00:20:37 +0000 2022;1551361744898994176;"Sepakan bebas jarak jauh Sheva imut di penghujung laga yang memberi timnas wanita Indonesia U18 kemenangan atas Kamboja tadi malam.. 🤯😱👏 https://t.co/jqVKhMFWAb";185;175;888;6878;in;1222927522033094656;1551361744898994176;idextratime;https://twitter.com/idextratime/status/1551361744898994176
Tue Jul 19 07:38:19 +0000 2022;1549297566336299009;"Dear Netizen Bola Indonesia. Apa alasan kalian tetap menonton sepak bola Indonesia, baik timnas atau klub? Padahal, nonton di TV kualitas tayangan buruk, nonton di stadion kadang tidak aman. Kualitas permainan juga B aja, kualitas wasit malah D-.";512;2266;527;3944;in;4739247200;1549297566336299009;iIhamzada;https://twitter.com/iIhamzada/status/1549297566336299009
Fri Jul 15 12:28:06 +0000 2022;1547920941862137856;"Dua unggulan, dua pelatnas, satu ganda veteran sparring timnas, satu ganda muda raja tarkam...   ...berada di bawah bendera Indonesia, bersatu padu untuk menciptakan All-Indonesian Semifinals di Singapura!  Sangar! https://t.co/SyHftPZ9tn";177;98;1137;4522;in;132276059;1547920941862137856;ainurohman;https://twitter.com/ainurohman/status/1547920941862137856
Fri Jul 15 12:27:12 +0000 2022;1547920715940184069;"Dua unggulan, dua pelatnas, satu ganda veteran sparring timnas, satu ganda muda raja tarkam...   ...berada di bawah bendera Indonesia, bersatu padu untuk menciptakan All-Indonesian Semifinals di Singapura!  Sangar! https://t.co/DEE6s6CryM";345;226;2507;10585;in;132276059;1547920715940184069;ainurohman;https://twitter.com/ainurohman/status/1547920715940184069
Tue Jul 12 13:03:03 +0000 2022;1546842574299602945;"Naturalisasi, kalo dijalankan dg benar, hasilnya maksimal. Timnas basket putra contohnya. Setelah emas SEA Games, kini kembali menggebrak. Indonesia menang atas Arab Saudi 80-54 di FIBA Asia Cup. Bintangnya: Marques Bolden. Center kelahiran Dallas itu cetak 32 poin &amp  16 rebound. https://t.co/IjSgZu6LO4";74;107;912;4318;in;4739247200;1546842574299602945;iIhamzada;https://twitter.com/iIhamzada/status/1546842574299602945
Sun Jul 10 16:56:13 +0000 2022;1546176478165241856;"Pelatih Shin Tae-yong menyebut regulasi dengan menggunakan sistem head to head sudah tidak relevan digunakan oleh AFF. Selain itu, pelatih Timnas Indonesia U-19 juga menuding Vietnam dan Thailand tidak bermain fairplay.  📷: Bolacom/M Iqbal Ichsan https://t.co/uLbEvpL1pl";97;199;923;4251;in;1486284086;1546176478165241856;bolacomID;https://twitter.com/bolacomID/status/1546176478165241856
Sun Jul 10 15:49:44 +0000 2022;1546159745824075776;"Pertandingan atau lawan timnas Indonesia di Piala #AFFU19 2022 yang sangat layak mendapatkan RESPECT: Brunei Darussalam!   🇮🇩 🤝 🇧🇳 https://t.co/zBGaYhwaXi";32;53;637;5803;in;1316071146;1546159745824075776;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1546159745824075776
Sun Jul 10 15:24:18 +0000 2022;1546153348097003520;"📢 𝐉𝐢𝐰𝐚 𝐫𝐚𝐠𝐚 𝐤𝐚𝐦𝐢!   Terima kasih, Garuda Muda!  🇮🇩  Petualangan timnas Indonesia di AFF U-19 2022 boleh berakhir, tapi dukungan kami untuk kalian tidak akan pernah berakhir! 🫡  #Fans #AFFU19 #IndonesiaU19 #TimnasDay https://t.co/OZNEzgc30P";127;139;934;4325;in;27197792;1546153348097003520;GOAL_ID;https://twitter.com/GOAL_ID/status/1546153348097003520
Sun Jul 10 13:46:18 +0000 2022;1546128685287124993;"Tangisan mba ini sedikit banyak mewakili perasaan kita!  Sepakbola, Timnas Indonesia, bisa bikin bahagia. Saking bahagianya bahkan kadang bisa membuat kita menangis! https://t.co/vfZ2AoF2DD";139;192;687;5315;in;1042719651250110464;1546128685287124993;garagarabola_;https://twitter.com/garagarabola_/status/1546128685287124993
Fri Jul 01 06:20:53 +0000 2022;1542755100514725889;"✅ RESMI: Jersey tandang terbaru Timnas Indonesia!  Ratenya kakak?  #ExtraTimeKitsNews https://t.co/IjFqqyPLNi";188;609;269;5157;in;1222927522033094656;1542755100514725889;idextratime;https://twitter.com/idextratime/status/1542755100514725889
Fri Jul 01 06:13:22 +0000 2022;1542753207830532097;"Resmi: Jersey Away Timnas Indonesia terbaru persembahan Mills https://t.co/gHgT8nbXMz";300;376;401;4705;in;1089010123;1542753207830532097;UpdateBolabola;https://twitter.com/UpdateBolabola/status/1542753207830532097
Tue Jun 28 05:33:36 +0000 2022;1541656036293361664;"Doll: "Di Jerman, lapangan seperti tadi kami gunakan untuk gembala sapi.  STY: "Untuk mengembangkan sepakbola harus dimulai dari liga yg kuat. Kalo liga lemah, menerapkan standarisasi yg terbaik di Timnas tidak akan berhasil,"  Kritikan 2 pelatih top untuk Sepakbola Indonesia 😬 https://t.co/lyUAC7U4yc";171;552;2392;13469;in;1222927522033094656;1541656036293361664;idextratime;https://twitter.com/idextratime/status/1541656036293361664
Sun Jun 26 23:48:45 +0000 2022;1541206863642914816;"Mengapa Indonesia perlu MENOLAK Timnas Israel untuk berpartisipasi dalam Piala Dunia U-20 2023 mendatang?  Berikut ini penjelasannya 👇🏼👇🏼👇🏼 https://t.co/jwByFDAjxw";387;458;1990;5828;in;1513376065536020483;1541206863642914816;GerakanBDS_ID;https://twitter.com/GerakanBDS_ID/status/1541206863642914816
Sat Jun 25 20:06:55 +0000 2022;1540788652221280256;"✅ RESMI: Timnas Israel pastikan diri lolos ke Piala Dunia U20 Indonesia 2023! 🇮🇱  Welcome to Indonesia! 😅 https://t.co/I89XQ2rDNC";701;1118;472;3563;in;1222927522033094656;1540788652221280256;idextratime;https://twitter.com/idextratime/status/1540788652221280256
Thu Jun 16 12:28:35 +0000 2022;1537411815428063234;"BREAKING : Shin Tae-Yong telah mengonfirmasi jika ia menolak hanya melatih timnas U-19 saja, seperti yang direncanakan oleh PSSI.  Hal tersebut diungkapkan STY setibanya di Bandara Internasional Soekarno Hatta, sore tadi.  📝 CNN Indonesia  Kawal terus.. ✊ https://t.co/3LNqqtVvbp";311;611;1596;13339;in;1222927522033094656;1537411815428063234;idextratime;https://twitter.com/idextratime/status/1537411815428063234
Thu Jun 16 11:36:10 +0000 2022;1537398625688748032;"Congratulations to @PratamaArhan2 and Indonesia National Team for making it to the AFC Asian Cup 2023! 🇮🇩  - Selamat kepada Pratama Arhan dan Timnas Indonesia yang berhasil melaju ke Piala Asia AFC 2023! 🇮🇩 https://t.co/zgLMFp9Rg4";21;73;343;3839;in;3040964072;1537398625688748032;J_League_En;https://twitter.com/J_League_En/status/1537398625688748032
Thu Jun 16 01:49:13 +0000 2022;1537250914112634881;"Kurang dari Satu Tahun!  Dari 175 pada September 2021, Shin Tae-yong membawa Timnas Indonesia ke posisi 155 pada Juni 2022. Naik hingga 20 tingkat!  Komentar kalian untuk kinerja Coach Shin 👇 https://t.co/kA13wPnZqs";85;277;608;5252;in;1486284086;1537250914112634881;bolacomID;https://twitter.com/bolacomID/status/1537250914112634881
Wed Jun 15 13:44:08 +0000 2022;1537068440766230531;"Marselino Ferdinan menjadi pencetak Gol termuda di Kualifikasi Piala Asia 2023.  17 tahun 6 bulan! Wonderkid Timnas Indonesia nih bos!💎🇮🇩 https://t.co/vjMxPh1PQs";27;103;302;4590;in;1316071146;1537068440766230531;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1537068440766230531
Wed Jun 15 07:32:27 +0000 2022;1536974903446228992;"Alhamdulillah. Puji Tuhan. Astungkara. Setelah penantian 15 tahun, Timnas Indonesia berhasil melaju ke Piala Asia 2023. 🦅  Terima kasih atas dukungan sepenuh hatimu, sobat Garuda. Terima kasih atas kerja kerasmu, penggawa Garuda. 🫶🫶  #KitaGaruda #MeraihImpian #TimnasDay https://t.co/2hMEFjTPCc";130;615;913;6920;in;2363027508;1536974903446228992;PSSI;https://twitter.com/PSSI/status/1536974903446228992
Wed Jun 15 05:39:10 +0000 2022;1536946393897529344;"Selamat, Asnawi Mangkualam dan para pemain Timnas Indonesia 🇮🇩👏  Bawa Garuda terbang lebih tinggi 🔥 https://t.co/tce8jzbnVX";102;272;429;5152;in;1197894584249937921;1536946393897529344;vocketfcID;https://twitter.com/vocketfcID/status/1536946393897529344
Wed Jun 15 05:23:33 +0000 2022;1536942466611310593;"Momen keseruan pemain, pelatih, dan staff merayakan lolosnya timnas Indonesia ke Piala Asia 2023 🤩  Melepas penat, setelah menguras tenaga &amp  otak dalam beberapa hari sebelumnya. Sehat-sehat terus, semuanya! https://t.co/1DLor6NlHf";178;220;1759;9370;in;1316071146;1536942466611310593;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1536942466611310593
Wed Jun 15 05:10:55 +0000 2022;1536939286079057921;"Ketum PSSI, Mochamad Iriawan tegaskan kesuksesan Timnas Indonesia BUKAN jasa PERORANGAN:  “Lolosnya Indonesia bukan karena jasa perorangan, tetapi karena kerja bersama-sama secara kolektif kolegial. Sekali lagi terima kasih semuanya,”  📝 PSSI  Hujatan netizen ada efeknya 😂👏 https://t.co/lXX4eVktgY";124;425;310;3481;in;1222927522033094656;1536939286079057921;idextratime;https://twitter.com/idextratime/status/1536939286079057921
Wed Jun 15 04:00:47 +0000 2022;1536921635667685376;"Oktober 2021 Indonesia Ranking 175 FIFA  Juni 2022 Indonesia Ranking 155 FIFA  Lompat 20 Rangking!  Masih mau coba-coba?  Coach Shin Tae-yong For Timnas Senior Indonesia. #STYStay https://t.co/bxj8RfjwXr";42;129;761;4250;in;756534156;1536921635667685376;SiaranBolaLive;https://twitter.com/SiaranBolaLive/status/1536921635667685376
Tue Jun 14 23:56:19 +0000 2022;1536860113210048513;"Timnas Indonesia berhasil lolos ke Piala Asia setelah penantian 15 tahun berkat tangan dingin Coach STY. Satu kata dari kalian untuk Shin Tae-yong? 👀 . 📷: Bolanet/M. Iqbal Ichsan https://t.co/fuQc0mvdDg";306;1580;521;6739;in;85537477;1536860113210048513;Bolanet;https://twitter.com/Bolanet/status/1536860113210048513
Tue Jun 14 21:48:21 +0000 2022;1536827908982833157;"Untuk kali pertama dlm 15 tahun, Indonesia lolos ke Piala Asia.   Edisi 2023 adalah partisipasi kelima Indonesia di Piala Asia.   Pertandingan terakhir melawan Nepal sangat2 luar biasa.  Terima kasih coach Shin Tae-yong, pemain, dan seluruh skuad Timnas. Kalian bikin bangga! https://t.co/EkdbtCoX0f";246;373;3269;16096;in;132276059;1536827908982833157;ainurohman;https://twitter.com/ainurohman/status/1536827908982833157
Tue Jun 14 21:22:50 +0000 2022;1536821490045161473;"Tujuh gol tanpa balas menjadi hasil akhir laga kontra Nepal. 🔥  Selamat Timnas Indonesia melaju ke Piala Asia 2023! ✊🏼🇮🇩  #KitaGaruda #MeraihImpian #TimnasDay https://t.co/aVfcf4sC85";654;959;1775;7643;in;2363027508;1536821490045161473;PSSI;https://twitter.com/PSSI/status/1536821490045161473
Tue Jun 14 21:17:07 +0000 2022;1536820050925342721;"COACH SHIN! 😭  Beliau jadi pelatih pertama yang membawa Indonesia lolos ke Piala Asia sejak 2004 (2007 tidak dihitung karena tuan rumah).  Terima kasih, coach! Kami senang sekali melihat cara timnas bermain.  Tolong @PSSI, jangan downgrade dia ke U20. https://t.co/ibOk0p61c0";105;193;1828;12461;in;1392892878314119170;1536820050925342721;The_RedsIndo;https://twitter.com/The_RedsIndo/status/1536820050925342721
Tue Jun 14 21:12:09 +0000 2022;1536818800716578816;"Apresiasi untuk pelatih Shin Tae-yong. Indonesia bisa kembali bermain di Piala Asia! Beliau harus tetap menajdi pelatih timnas Indonesia di Piala Asia 2023. Titik. https://t.co/PrWba2j0YC";77;144;1260;7801;in;1316071146;1536818800716578816;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1536818800716578816
Tue Jun 14 21:12:03 +0000 2022;1536818774472413185;"SHIN TAE-YONG UNTUK TIMNAS SENIOR INDONESIA!! NO DEBAT!! UNTUK LEVEL JUNIOR CARI SAJA YANG LAIN!!  UNTUK TIMNAS SENIOR JANGAN COBA-COBA! JANGAN NGAWUR ANDA PSSI! https://t.co/0t4sdxJgSI";74;435;1461;8878;in;756534156;1536818774472413185;SiaranBolaLive;https://twitter.com/SiaranBolaLive/status/1536818774472413185
Tue Jun 14 21:09:31 +0000 2022;1536818140214009856;"Timnas Indonesia lolos ke Piala Asia 2023 😍  Terima kasih Shin Tae-yong dan para pemain yang sudah berjuang 🥰 https://t.co/lLNz0nMFNS";95;81;696;4665;in;1197894584249937921;1536818140214009856;vocketfcID;https://twitter.com/vocketfcID/status/1536818140214009856
Tue Jun 14 21:06:43 +0000 2022;1536817433314750464;"TERIMAKASIH STY! TIMNAS INDONESIA KE PIALA ASIA!! 😭😭🙏🇮🇩 https://t.co/ghm0VN5bDU";315;558;3054;24909;in;1222927522033094656;1536817433314750464;idextratime;https://twitter.com/idextratime/status/1536817433314750464
Mon Jun 13 00:56:04 +0000 2022;1536150377661632512;"Timnas Amputasi Indonesia Lolos ke Piala Dunia Amputasi 2022 di Turki bulan Oktober.  Prestasi membanggakan 🎉🎉🎉 https://t.co/kiwUcwsEtf";102;164;1236;8092;in;1156756781596495872;1536150377661632512;registaco;https://twitter.com/registaco/status/1536150377661632512
Fri Jun 10 02:33:26 +0000 2022;1535087715288760325;"Shin Tae-yong pilih apresiasi anak asuhnya ketimbang memproklamirkan diri sebagai yang paling berjasa dalam kemenangan bersejarah atas Kuwait 👏  #TimnasIndonesia #Garuda #ACQ2023 https://t.co/dcf7kk0BiE";77;168;415;3921;in;27197792;1535087715288760325;GOAL_ID;https://twitter.com/GOAL_ID/status/1535087715288760325
